BA_Entry,BA_Notes,BA_Proof,CampNote,Children,Count,DataEntry,DataProof,DeathP,DemogNote,DemographicsList,DurMax,DurMid,DurMin,DurPrec,Elderly,EnclNote,EnclType,EncyChap,EncyPP,EncyStruc,EncyTitle,EncyVol,EndCert,EndEarly,EndLate,EndMidYear,EndMid_ISO,EndMid_parsed,EndNote,EndPrec,EndQuote,EndType,EpiCert,EpiDysente,EpiNone,EpiOther,EpiTubercu,EpiTyphoi,EpiTyphus,EpiUnspeci,EpidemNote,Epidemic,ForcMovIn,ForcMovOut,GPopCert,GPopMax,GPopOther,GType,GerOcCert,GerOcEarly,GerOcLate,GerOcMidYear,GerOcMid_ISO,GerOcMid_parsed,GerOcNote,GerOcPrec,GerOcQuote,HPBelowG,HPNew,HPNote,HPReuse,HoldPNote,HoldPNum,HoldPStruc,HoldPStruc_ag_ind_mil_building_s,HoldPStruc_ag_mil_building,HoldPStruc_barrack,HoldPStruc_castle,HoldPStruc_district,HoldPStruc_factory_building,HoldPStruc_field_outdoors,HoldPStruc_house_s,HoldPStruc_hut_shed_or_tent,HoldPStruc_jail_prison_or_cell,HoldPStruc_jewish_community_building_s,HoldPStruc_market_square,HoldPStruc_neighborhood,HoldPStruc_other,HoldPStruc_other_building,HoldPStruc_private_residence,HoldPStruc_public_building,HoldPStruc_public_building_s,HoldPStruc_street_s,HoldPStruc_uncertain,HoldPStruc_underground,HoldPStruc_unknown,HoldPStruc_unspecified,HoldPStruc_whole_settlement,Incomers,InmateNote,InmateType,Judenrat,LBldNew,LBldReuse,LExName,LExNote,LabBelowG,LabIndoors,LabOutdoors,LabPlNote,Labor,LaborNote,LaborType,Lat_Y,LbArmament,LbBuildMat,LbCert,LbCivicDef,LbCleaning,LbCollDead,LbConstruc,LbFarm,LbManufact,LbNone,LbOilCoal,LbOther,LbTransMat,LbUnspecif,Link_TMB,LocNotes,Long_X,MM,Men,MoveNote,Nation,OldID,OtherOcc,OtherSys,Outgoers,PC_Entry,PC_Notes,PC_Proof,PMaxCert,PMaxNote,PMaxPop,Place,Place_clean,PopJ,PopJCert,PopJOc,PopJOcCert,PopJYear,PopNote,Refugee,RegionAbbr,RemoveLast,RestrNote,RestrQuote,RestrTime,RestrType,RestrType_bodies_marked,RestrType_bodily_harm,RestrType_cultural,RestrType_dispossession,RestrType_economic_activity,RestrType_homes_marked,RestrType_imprisonment,RestrType_jewish_police,RestrType_labor,RestrType_leaving_holding_place,RestrType_leaving_settlement,RestrType_movement_within_settlement,RestrType_murder,RestrType_other,RestrType_registration,RestrType_residential_separation,RestrType_sexual_violence,RestrType_uncertain,RestrType_unknown,RestrType_unspecified,SiteAlias,SiteID,SiteLoc,SiteName,SiteNmEncy,SiteType,StartCert,StartEarly,StartLate,StartMidYear,StartMid_ISO,StartMid_parsed,StartNote,StartPrec,StartQuote,StartType,Women,WorkProx,Youth,dropdown_EncyStruc,dropdown_SiteType,mentioned_in_transcripts,transcript_mention_count
AL,"For the MM count I listed 99 because of the uncertaintity provided by this quote, ""After the German army occupied the town and the surrounding area, murders of the civilian population took place. Among the 750 people murdered in Błonie in September and October 1939, the majority were Jews. On September 19 alone, 50 civilian prisoners were shot in Błonie."" [365] ED: Labor: entry mentions generic foreced laborers, added unspecific; MM changed to 2, as text references 2 events of 750 victims in September and October",ED,,,,,,unknown,,,98,97,96,2,,"I counted resettlement of family into ""over-crowded rooms"" as existing buildings;",existing building(s),,364-366,Warsaw Region,Ghettos in German-occupied Eastern Europe,2,,2/17/41,2/19/41,2041,1941-02-18,2/18/41,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,yes,yes,approximate,2100,,Jewish district,,9/8/39,9/8/39,2039,1939-09-08,9/8/39,"I used 9/6/1939 as the earliest date, as it is the earliest certain date of occupation in the Warsaw region. I used Grodzisk Mazowiecki as the latest date. The entry implies that the occupation happened no later than the 19th when it lists a mass murder event, but it could have started at an earlier date in September. [ArcProof: used Żyrardów and Grodzisk Mazowiecki]",0,"After the German army occupied the town and the surrounding area, murders of the civilian population took place…. On September 19 alone, 50 civilian prisoners were shot in Błonie.",,,,,,1,district,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,yes,,,,,,,,,cleaning;unspecified,,,52.185803,FALSE,FALSE,certain,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,20.613329,2,,,,958,,,,PBJ,"ED: changed JPop from null to 2800, as date is 1939; JPopCert from unknown to approximate; changed PopJOcc to null and PopJCert to unknown; RestrType: deselected leaving settlement and selected leaving holding place, as entry states that Jews were forbidden to leave an area in the center of town, which was to become a Jewish quarter; Encltype: deselected signs, since the placards were put up to direct Jews to move into a ghetto, not to demarcate it",ED,,,,,,2800,approximate,,,1939,"The entry notes the killing of 750 people murdered upon occupation, ""the majority"" of whom were Jews. Nevertheless, the only secure number given is ""about"" 2800 in 1939, so that is the number I entered (PBJ).",yes,WSW,,,"After the German army occupied the town and the surrounding area, murders of the civilian population took place.",immediately,bodily harm;cultural;dispossession;labor;leaving holding place;movement within settlement;murder;residential separation,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,2190,,Błonie,,Ghetto,,11/13/40,11/13/40,2040,1940-11-13,11/13/40,,,,,,,,Warsaw Region,Ghetto,FALSE,0
AL,"ED: included unspecified labor, as the mention of sweeping notes ""such as""; End early and late: changed year from 1940 to 1941",ED,,,,,,yes,,,81,76,72,9,,,unknown,,364,Warsaw Region,Ghettos in German-occupied Eastern Europe,2,,11/2/41,11/2/41,2041,1941-11-02,11/2/41,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,yes,yes,certain,1030,,Jewish district;open,,9/8/39,9/8/39,2039,1939-09-08,9/8/39,,0,"The Germans entered Błędów on September 8, 1939.",,,,,"Text infers, perhaps, that whole town was a ghetto by January 21, 1941, but only specific holding place mentioned is the ""Jewish quarter"" (thus, I put ""district"").",1,district,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,yes,,,,,,,,,cleaning;unspecified,,,51.777611,FALSE,FALSE,certain,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,20.699166,1,,,,957,,,,PBJ,"I marked district for ""Jewish quarter."" ED: added residential separation, as entry notes Jews were resettled in a Jewish quarter; EnclType: changed from never enclosed to unknown;",ED,,,,,,957,certain,,,1939,No information on population after occupation; entry says explicitly population number is 1 September before occupation. GPopMax date given as June 1940.,yes,WSW,,,"Soon after their arrival, the German police began stealing property from Jewish homes and shops.",soon,bodies marked;bodily harm;dispossession;labor;murder;residential separation,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,2189,,Błędów,,Ghetto,,11/22/40,1/12/40,2040,1940-11-26,11/26/40,,,,,,,,Warsaw Region,Ghetto,FALSE,0
,,,,,,,,,,,,,,,,,,,,Romania,Camps and Ghettos under European Regimes Aligned with Nazi Germany,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,48.85003263,,,,,,,,,,,,,,,,,28.12189399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4504,,Capusterna,,Ghetto,,,,,,,,,,,,,,Romania,Ghetto,FALSE,0
,,,,,,,,,,,,,,,,,,,,Romania,Camps and Ghettos under European Regimes Aligned with Nazi Germany,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,48.821778,,,,,,,,,,,,,,,,,27.899778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4507,,Carişcov,,Ghetto,,,,,,,,,,,,,,Romania,Ghetto,FALSE,0
,,,,,8,,,,,,,,,,,,,,,France/Vichy,Camps and Ghettos under European Regimes Aligned with Nazi Germany,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,42.889056,,,,,,,,,,,,,,,,,0.11425,,,,,,,,,,,,,,,Cauterets,cauterets,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4065,,Cauterets,,Ghetto,,,,,,,,,,,,,,France/Vichy,Ghetto,TRUE,8
,,,,,,,,,,,,,,,,,,,,Romania,Camps and Ghettos under European Regimes Aligned with Nazi Germany,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,49.024806,,,,,,,,,,,,,,,,,28.094111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4509,,Cazaciovca,,Ghetto,,,,,,,,,,,,,,Romania,Ghetto,FALSE,0
,,,,,,,,,,,,,,,,,,,,Romania,Camps and Ghettos under European Regimes Aligned with Nazi Germany,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,48.901861,,,,,,,,,,,,,,,,,27.944583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4508,,Caţmazov,,Ghetto,,,,,,,,,,,,,,Romania,Ghetto,FALSE,0
,,,,,,,,,,,,,,,,,,,,Romania,Camps and Ghettos under European Regimes Aligned with Nazi Germany,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,48.542778,,,,,,,,,,,,,,,,,28.1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4511,,Cernoviţi,,Ghetto,,,,,,,,,,,,,,Romania,Ghetto,FALSE,0
,,,,,,,,,,,,,,,,,,,,Romania,Camps and Ghettos under European Regimes Aligned with Nazi Germany,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,48.291389,,,,,,,,,,,,,,,,,25.940278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4510,,Cernăuţi,,Ghetto,,,,,,,,,,,,,,Romania,Ghetto,FALSE,0
,,,,,,,,,,,,,,,,,,,,Romania,Camps and Ghettos under European Regimes Aligned with Nazi Germany,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,48.5895,,,,,,,,,,,,,,,,,29.282556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4512,,Cetvertinovca,,Ghetto,,,,,,,,,,,,,,Romania,Ghetto,FALSE,0
AW,"Judenrat: ""At the same time, a Jew named Chereiskii was appointed the elder of the community. According to witnesses, Chereiskii’s only function was to appoint Jews to do forced labor, in accordance with German instruc- tions issued to him. The witnesses do not refer to a Jewish Council ( Judenrat) in Chashniki, nor do they refer to a Jewish police force."" Labor: ""Chereiskii’s only function was to appoint Jews to do forced labor"", ""From the very beginning the Germans imposed compulsory labor on the Jews. Young people were sent to work at the railway station (quite far from the town center) and the fuel depot nearby, as well as at the of cers’ mess"", ""group of Jewish young people (according to various estimates, about 50 to 100 people, mainly males but also some females) were sent to a nearby peat farm to cut peat and load it onto carts""",JH,,,,,,unknown,,,,,,,,,never enclosed,,1657-1659,Eastern Belorussia Region,Ghettos in German-occupied Eastern Europe,2,,2/14/42,2/14/42,2042,1942-02-14,2/14/42,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,uncertain,unknown,unknown,,"ED: The murderers themselves estimated the number of those killed at 1,180. The list (probably incomplete) compiled by the Soviet Extraordinary State Commission (ChGK) report in 1944 indicates 700 Jewish victims",none given,,7/4/41,7/4/41,2041,1941-07-04,7/4/41,,0,"The German forces (XXXII Army Corps of the 3rd Panzer Group) entered Chashniki on July 4, 1941. (1658)",,,,,,2,public building(s);unspecified,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,yes,,,,,,,,,other;unspecified,,,54.859713,FALSE,FALSE,certain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,29.16343,1,,,,79,,,,CR,"ED: RestrType: added residential separation, as Jews were resettled from their houses; added other: were forbidden to speak to non-Jews; HoldPStruc: added public building, as victims were held overnight in a church, added unspecified, as ghetto seems to have been in the center of the town but that is not explicitly stated; HoldPNum: changed from 1 to 2",ED,,,,,,1109,certain,1000,,1939,ED: only a few Jews were able to leave the town in 1941 before the Germans captured it,unknown,EBR,,,"At the same time, a Jew named Chereiskii was appointed the elder of the community. According to the witnesses, Chereiskii’s only function was to appoint Jews to do forced labor, in accordance with German instructions issued to him.",unknown,bodies marked;bodily harm;cultural;dispossession;homes marked;labor;leaving settlement;other;residential separation,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,2981,,Chashniki,,Ghetto,,,,,,,,,,,,,,Eastern Belorussia Region,Ghetto,FALSE,0
,,,,,,,,,,,,,,,,,,,,France/Vichy,Camps and Ghettos under European Regimes Aligned with Nazi Germany,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,44.855139,,,,,,,,,,,,,,,,,2.003944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4073,,Chaudes-Aigues,,Ghetto,,,,,,,,,,,,,,France/Vichy,Ghetto,FALSE,0
AW,"Labor = ""The Jews of Chausy were exploited for various kinds of forced labor."" [Proof JH: 3 MM, not 2, two Aktions in August, one for liquidation. Refugges: added, arrived before German occupation.]",JH,,,,,,unknown,,,69,45,21,48,,,unknown,,1659-1660,Eastern Belorussia Region,Ghettos in German-occupied Eastern Europe,2,,9/21/41,9/10/41,2041,1941-09-30,9/30/41,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,unknown,unknown,unknown,,"ED: In total, the Germans and their collaborators shot more than 675 Jews in Chausy.",none given,,7/16/41,7/16/41,2041,1941-07-16,7/16/41,,0,"German military forces occupied Chausy on July 16, 1941 (1659)",,,,,,1,neighborhood,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,unknown,,,,,,,,,unspecified,,,53.808863,FALSE,FALSE,certain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,30.980225,3,,,,80,,,,CR,ED: JOccPop: averaged and upped 1272 to 650; changed Cert from unknown to approximate,ED,,,,,,1272,certain,650,,1939,CR: A little more than half of the prewar Jewish population remained at the time of occupation.,yes,EBR,,,"Shortly afterwards, the Ortskommandantur ordered the registration and marking of the Jewish population. The Jews of Chausy were exploited for various kinds of forced labor.",soon,bodies marked;dispossession;labor;murder;registration,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,2982,,Chausy,,Ghetto,,1/8/41,8/31/41,2041,1941-08-16,8/16/41,,,,,,,,Eastern Belorussia Region,Ghetto,FALSE,0
AW,"Labor: ""They forced the Jews to work without question or compensation. This included heavy labor. Often their warders ordered the inmates to perform degrading and senseless tasks: to swat  ies in the commandant’s of ce; to drag carts with water, bricks,  rewood, and trash from one place to another; and to dig ditches and then fill them up again."" [Proof JH: I did count this as undefined labor = 1]",JH,,,,,,unknown,,,88,73,58,30,,,existing building(s);guard(s),,1660-1662,Eastern Belorussia Region,Ghettos in German-occupied Eastern Europe,2,,12/28/41,12/28/41,2041,1941-12-28,12/28/41,,,,,certain,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"dysentery (and  ""all kinds of gastric ailments"")",Dysentery,unknown,yes,certain,435,"CR: The entry notes that 289 of the inmates of the ghetto were Jews, while the other 146 were 'Gypsies.'",none given,,8/16/41,8/16/41,2041,1941-08-16,8/16/41,,0,"German forces occupied Chechersk on August 16, 1941 (1660)",,,,,CR: Jews were held in the town hall and nearby houses. Number of holding places is unclear.,1,house(s);public building(s),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,unknown,,,,,,,,,unspecified,,,52.916666,FALSE,FALSE,certain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,30.916666,2,,,,81,,,,CR,"ED: JOccPop: entry states that nearly half of the Jewish population managed to leave before the arrival of the German army in Chechersk; entered 480 for JOccPop and changed Cert from unknown to approximate, based on that; RestrType: added other -- houses burned down and communication with locals; added residential separation, as entry states ghetto had no purpose other than to concentrate the Jewish population",ED,,,,,,977,certain,480,,1939,CR: The entry notes that nearly half of the prewar Jewish population managed to flee before German occupation.,unknown,EBR,,,No anti-Jewish activity took place in Chechersk during the first two months of the occupation; then things changed for the worse.,longer,bodily harm;dispossession;economic activity;imprisonment;labor;residential separation,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,2983,,Chechersk,,Ghetto,,1/10/41,10/31/41,2041,1941-10-16,10/16/41,,,,,,,,Eastern Belorussia Region,Ghetto,FALSE,0
AW,,JH,,,,,,yes,,,,,,,,,unknown,,1662-1663,Eastern Belorussia Region,Ghettos in German-occupied Eastern Europe,2,,7/11/41,7/11/41,2041,1941-07-11,7/11/41,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,uncertain,unknown,unknown,,"ED: Estimates of the number of Jewish victims in Cherikov range from 238 up to 500, but since at least 500 Jews were murdered in Klimovichi, the actual number in Cherikov was probably towards the lower end of this range",open,,7/17/41,7/17/41,2041,1941-07-17,7/17/41,,0,"German armed forces occupied the town on July 17, 1941 (1662)",,,,,,1,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,unknown,,,,,,,,,unspecified,,,53.566666,FALSE,FALSE,certain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,31.383333,2,,,,82,,,,CR,"ED: RestrType: added bodily harm, as victims were beaten on the way to their death; DeathP: changed from unknown to yes, as Salmon Plotkin was shot for repeatedly defying the order to wear the Jewish star and for allegedly having contacts with the partisans",ED,,,,,,949,certain,,,1939,"ED: In the interim period, part of the Jewish population was able to evacuate to the east. Men of eligible age were called up to the Red Army",unknown,EBR,,,"Shortly after the start of the occupation, the local authorities, on the instructions of the Ortskommandantur, organized the registration and marking of the Jewish population.",soon,bodies marked;bodily harm;labor;leaving settlement;murder;registration,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,2984,,Cherikov,,Ghetto,,,,,,,,,,,,,,Eastern Belorussia Region,Ghetto,FALSE,0
HB,[Proof JH: ForcedMove_In: I changed from uncertain to unknown as there is no information provided.],JH,,,,,,unknown,,,80,50,20,60,,EnclType: Supervised by the Ukrainian police- guards?(NM); Proof MK: EnclType: deleted guard(s) and added unknown.,unknown,,1592-1593,Kiev Region,Ghettos in German-occupied Eastern Europe,2,,1/11/41,12/31/41,2041,1941-01-12,1/12/41,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,unknown,unknown,unknown,,,Jewish district,,8/22/41,8/22/41,2041,1941-08-22,8/22/41,,0,"The Germans captured Cherkassy on August 22, 1941.",,,,,,1,district;street(s),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,yes,,,,,,,,,cleaning;unspecified,,,49.433333,FALSE,FALSE,certain,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,32.066666,1,,,,1093,,,,NM,,MK,,,,,,7637,certain,,,1939,"Proof MK: PopJOcCert: changed from unknown to uncertain. JH: Uchanged back o unknown because we cannot generate anumber from this: ""the majority of the Jewish population was evacuated or managed to flee before the German advance.""",unknown,KIV,,,The military administration organized the registration of the Jews and ordered them to wear distinctive armbands.,unknown,bodies marked;dispossession;labor;murder;registration;residential separation,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,2947,,Cherkassy,,Ghetto,,12/10/41,12/10/41,2041,1941-12-10,12/10/41,,,,,,,,Kiev Region,Ghetto,FALSE,0
AW,,JH,,,,,,unknown,,,90,0,-90,180,,ProofNM: changed from other and unknown to just other- freight car= form of enclosure),other,,1521-1522,Zhytomyr Region,Ghettos in German-occupied Eastern Europe,2,,1/9/41,11/30/41,2041,1941-10-16,10/16/41,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,unknown,unknown,unknown,,,destruction ghetto,,7/13/41,7/13/41,2041,1941-07-13,7/13/41,,0,"German armed forces occupied the town on July 13, 1941",,,,,other: Freight car (ProofNM: Changed from 2 to 1 HoldP),1,other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,unknown,,,,,,,,,unspecified,,,50.453833,FALSE,FALSE,certain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,28.674137,5,,,,1094,,,,ED,This brief incarceration could be viewed as a form of destruction ghetto.,NM/ED,,,,,,1482,certain,700,,1939,PopJOcCert: After the German invasion… a substantial part of the Jewish population was able to evacuate to the east…. Less than half of the pre-war Jewish population remained,unknown,ZYT,,,"After the occupation of the town, the German administration ordered all Jews to be registered and marked with armbands. … In the first days of August 1941, several cleansing Aktions were carried out.",soon,bodies marked;imprisonment;labor;murder;registration,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,2872,,Cherniakhov,,Ghetto,,1/9/41,11/30/41,2041,1941-10-16,10/16/41,,,,,,,,Zhytomyr Region,Ghetto,FALSE,0
